2018-03-22,267.9100036621094,268.8699951171875,263.3599853515625,148785900.0,SPY
2018-03-23,264.1700134277344,264.5400085449219,257.8299865722656,183534800.0,SPY
2018-03-24,264.1700134277344,264.5400085449219,257.8299865722656,0.0,SPY
2018-03-25,264.1700134277344,264.5400085449219,257.8299865722656,0.0,SPY
2018-03-26,262.1300048828125,265.42999267578125,259.4100036621094,141956100.0,SPY
2018-03-27,266.1700134277344,266.7699890136719,258.8399963378906,129941400.0,SPY
2018-03-28,260.75,262.6400146484375,258.5799865722656,146452300.0,SPY
2018-03-29,261.1199951171875,265.260009765625,259.8399963378906,111601600.0,SPY
2018-03-30,261.1199951171875,265.260009765625,259.8399963378906,0.0,SPY
2018-03-31,261.1199951171875,265.260009765625,259.8399963378906,0.0,SPY
2018-04-01,261.1199951171875,265.260009765625,259.8399963378906,0.0,SPY
2018-04-02,262.54998779296875,263.1300048828125,254.6699981689453,186286300.0,SPY
2018-04-03,258.8699951171875,261.3099975585937,256.8399963378906,119956900.0,SPY
2018-04-04,256.75,264.3599853515625,256.6000061035156,123715300.0,SPY
2018-04-05,265.54998779296875,266.6400146484375,264.32000732421875,82652600.0,SPY
2018-04-06,263.4200134277344,265.1099853515625,258.0,179521200.0,SPY
2018-04-07,263.4200134277344,265.1099853515625,258.0,0.0,SPY
2018-04-08,263.4200134277344,265.1099853515625,258.0,0.0,SPY
2018-04-09,261.3699951171875,264.8399963378906,259.94000244140625,105442900.0,SPY
2018-04-10,264.2699890136719,266.0400085449219,262.9800109863281,103529000.0,SPY
2018-04-11,263.4700012207031,265.6400146484375,263.3900146484375,91140200.0,SPY
2018-04-12,265.260009765625,267.0,265.0599975585937,68890500.0,SPY
2018-04-13,267.4100036621094,267.5400085449219,264.010009765625,85079200.0,SPY
2018-04-14,267.4100036621094,267.5400085449219,264.010009765625,0.0,SPY
2018-04-15,267.4100036621094,267.5400085449219,264.010009765625,0.0,SPY
2018-04-16,267.0,268.20001220703125,266.07000732421875,63405300.0,SPY
2018-04-17,269.3299865722656,270.8699951171875,268.75,64682000.0,SPY
2018-04-18,270.69000244140625,271.29998779296875,269.8699951171875,57303900.0,SPY
2018-04-19,269.6499938964844,269.8800048828125,267.7200012207031,77655900.0,SPY
2018-04-20,268.8099975585937,269.0599975585937,265.6099853515625,99953100.0,SPY
2018-04-21,268.8099975585937,269.0599975585937,265.6099853515625,0.0,SPY
2018-04-22,268.8099975585937,269.0599975585937,265.6099853515625,0.0,SPY
2018-04-23,267.260009765625,267.8900146484375,265.3500061035156,65558000.0,SPY
2018-04-24,267.7300109863281,267.9800109863281,261.2799987792969,112885500.0,SPY
2018-04-25,262.9100036621094,264.1300048828125,260.8500061035156,103840900.0,SPY
2018-04-26,264.7900085449219,267.25,264.2900085449219,67731900.0,SPY
2018-04-27,267.0,267.3399963378906,265.5,57053600.0,SPY
2018-04-28,267.0,267.3399963378906,265.5,0.0,SPY
2018-04-29,267.0,267.3399963378906,265.5,0.0,SPY
2018-04-30,267.260009765625,267.8900146484375,264.42999267578125,82182300.0,SPY
2018-05-01,263.8699951171875,265.1000061035156,262.1099853515625,74203400.0,SPY
2018-05-02,264.760009765625,265.67999267578125,262.760009765625,86368900.0,SPY
2018-05-03,262.260009765625,263.3599853515625,259.04998779296875,136311500.0,SPY
2018-05-04,261.5199890136719,266.7900085449219,261.1499938964844,91222100.0,SPY
2018-05-05,261.5199890136719,266.7900085449219,261.1499938964844,0.0,SPY
2018-05-06,261.5199890136719,266.7900085449219,261.1499938964844,0.0,SPY
2018-05-07,266.8900146484375,268.0199890136719,266.1099853515625,55304900.0,SPY
2018-05-08,266.5,267.3299865722656,265.1499938964844,67499200.0,SPY
2018-05-09,267.67999267578125,269.8699951171875,267.0899963378906,59666100.0,SPY
